"occurrenceID","basisofRecord","organismScope","catalogNumber","otherCatalogNumbers","eventID","scientificName","taxonRank","identifiedBy","identificationQualifier","identificationRemarks","organismRemarks","individualCount","institutionID","associatedMedia","lifestage","sex","preparations","phylum","subphylum","superclass","class","subclass","superorder","order","suborder","superfamily","family","subfamily","supergenus","genus","subgenus","species","subspecies","locality","decimalLatitude","decimalLongitude","coordinateUncertaintyInMeters","geoReferenceProtocol","year","month","day","maximumDepthInMeters","minimumDepthInMeters","recordedBy","samplingProtocol","habitatGeomorphologicalZone","habitatSubstrate","habitatBiotic","eventTime","verbatimCoordinates","eventMedia"
"BKON-1325",NA,"organism",NA,NA,"KANI027A","Acar plicata","Species","Paulay, Gustav",NA,NA,NA,6,"FLMNH","N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N of Kekepa",21.4768,-157.7757,100,"GPS",2017,5,26,18,15,"IZ team","rubble sample","reef slope","in rubble",NA,NA,NA,NA
"BKON-1326",NA,"organism",NA,NA,"KANI037","Phyllidiella pustulosa","Species","Paulay, Gustav",NA,NA,NA,2,"FLMNH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NE of Kapapa Island",21.4902,-157.7893,100,"GPS",2017,5,27,19,16,"IZ team","hand","reef flat",NA,NA,NA,NA,NA
"BKON-1327",NA,"organism",NA,NA,"KANI037","Berthellina delicata","Species","Paulay, Gustav",NA,NA,NA,1,"FLMNH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NE of Kapapa Island",21.4902,-157.7893,100,"GPS",2017,5,27,19,16,"IZ team","hand","reef flat",NA,NA,NA,NA,NA
"BKON-1328",NA,"organism",NA,NA,"KANI037","Pherecardia","Genus","Paulay, Gustav",NA,NA,NA,1,"FLMNH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NE of Kapapa Island",21.4902,-157.7893,100,"GPS",2017,5,27,19,16,"IZ team","hand","reef flat",NA,NA,NA,NA,NA
"BKON-1329",NA,"organism",NA,NA,"KANI037","Pinctada radiata","Species","Paulay, Gustav",NA,NA,NA,1,"FLMNH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NE of Kapapa Island",21.4902,-157.7893,100,"GPS",2017,5,27,19,16,"IZ team","hand","reef flat",NA,NA,NA,NA,NA
"BKON-1330",NA,"organism",NA,NA,"KANI034","Baseodiscus hemprichi","Species","Paulay, Gustav",NA,NA,"station uncertain",1,"FLMNH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Coconut Island",21.4356,-157.7869,100,"GPS",2017,5,27,2,0.5,"IZ team","snorkel","sand flat, fringing reef",NA,NA,NA,NA,NA
"BKON-1331",NA,"organism",NA,NA,"KANI037","Herdmania aff. momus","Species","Paulay, Gustav","aff.",NA,NA,1,"FLMNH","N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NE of Kapapa Island",21.4902,-157.7893,100,"GPS",2017,5,27,19,16,"IZ team","hand","reef flat",NA,NA,NA,NA,NA
"BKON-1332",NA,"organism",NA,NA,"KANI037","Dardanus sanguinocarpus","Species","Paulay, Gustav",NA,NA,NA,1,"FLMNH","N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NE of Kapapa Island",21.4902,-157.7893,100,"GPS",2017,5,27,19,16,"IZ team","hand","reef flat",NA,NA,NA,NA,NA
"BKON-1333",NA,"organism",NA,NA,"KANI037","Calcarea sp. A","Genus","Paulay, Gustav",NA,NA,NA,1,"FLMNH","Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NE of Kapapa Island",21.4902,-157.7893,100,"GPS",2017,5,27,19,16,"IZ team","hand","reef flat",NA,NA,NA,NA,NA
"BKON-1334",NA,"organism",NA,NA,"KANI037","Calcarea sp. B","Genus","Paulay, Gustav",NA,NA,NA,2,"FLMNH","Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NE of Kapapa Island",21.4902,-157.7893,100,"GPS",2017,5,27,19,16,"IZ team","hand","reef flat",NA,NA,NA,NA,NA
"BKON-1335",NA,"organism",NA,NA,"KANI022","Pulicicochlea faba","Species","Paulay, Gustav",NA,NA,NA,1,"FLMNH","Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Kapapa Island, NE side",21.4775,-157.7949,100,"GPS",2017,5,25,6,4,"IZ team","scuba","forereef",NA,NA,NA,NA,NA
"BKON-1336",NA,"organism",NA,NA,"KANI027A","Dorvilleidae","Family","Paulay, Gustav",NA,NA,"big pink",2,"FLMNH","Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N of Kekepa",21.4768,-157.7757,100,"GPS",2017,5,26,18,15,"IZ team","rubble sample","reef slope","in rubble",NA,NA,NA,NA
"BKON-1337",NA,"organism",NA,NA,"KANI027A","Trypanosyllis","Genus","Paulay, Gustav",NA,NA,NA,1,"FLMNH","Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N of Kekepa",21.4768,-157.7757,100,"GPS",2017,5,26,18,15,"IZ team","rubble sample","reef slope","in rubble",NA,NA,NA,NA
"BKON-1338",NA,"organism",NA,NA,"KANI027A","Polynoidae","Family","Paulay, Gustav",NA,NA,NA,1,"FLMNH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N of Kekepa",21.4768,-157.7757,100,"GPS",2017,5,26,18,15,"IZ team","rubble sample","reef slope","in rubble",NA,NA,NA,NA
"BKON-1339",NA,"organism",NA,NA,"KANI027A","Dorvilleidae","Family","Paulay, Gustav",NA,NA,"red striped",1,"FLMNH","Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N of Kekepa",21.4768,-157.7757,100,"GPS",2017,5,26,18,15,"IZ team","rubble sample","reef slope","in rubble",NA,NA,NA,NA
"BKON-1340",NA,"organism",NA,NA,"KANI027A","Paguridae","Family","Paulay, Gustav",NA,NA,"striped legs",3,"FLMNH","Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N of Kekepa",21.4768,-157.7757,100,"GPS",2017,5,26,18,15,"IZ team","rubble sample","reef slope","in rubble",NA,NA,NA,NA
"BKON-1341",NA,"organism",NA,NA,"KANI027A","Trichopagurus?","Genus","Paulay, Gustav","?",NA,NA,1,"FLMNH","Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N of Kekepa",21.4768,-157.7757,100,"GPS",2017,5,26,18,15,"IZ team","rubble sample","reef slope","in rubble",NA,NA,NA,NA
"BKON-1342",NA,"organism",NA,NA,"KANI027A","Galeommatidae","Family","Paulay, Gustav",NA,NA,NA,1,"FLMNH","Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N of Kekepa",21.4768,-157.7757,100,"GPS",2017,5,26,18,15,"IZ team","rubble sample","reef slope","in rubble",NA,NA,NA,NA
"BKON-1343",NA,"organism",NA,NA,"KANI030A","Gibbula marmorea","Species","Paulay, Gustav",NA,NA,NA,1,"FLMNH","Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"outer reef beyone Kapapa Island",21.4797,-157.7858,100,"GPS",2017,5,26,16,11,"IZ team","rubble sample","hard ground reef","in rubble",NA,NA,NA,NA
"BKON-1344",NA,"organism",NA,NA,"KANI030A","Erato sandwichensis","Species","Paulay, Gustav",NA,NA,NA,1,"FLMNH","Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"outer reef beyone Kapapa Island",21.4797,-157.7858,100,"GPS",2017,5,26,16,11,"IZ team","rubble sample","hard ground reef","in rubble",NA,NA,NA,NA
"BKON-1345",NA,"organism",NA,NA,"KANI030A","Alpheidae","Family","Paulay, Gustav",NA,NA,NA,1,"FLMNH","Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"outer reef beyone Kapapa Island",21.4797,-157.7858,100,"GPS",2017,5,26,16,11,"IZ team","rubble sample","hard ground reef","in rubble",NA,NA,NA,NA
"BKON-1346",NA,"organism",NA,NA,"KANI030A","Alpheidae","Family","Paulay, Gustav",NA,NA,NA,1,"FLMNH","Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"outer reef beyone Kapapa Island",21.4797,-157.7858,100,"GPS",2017,5,26,16,11,"IZ team","rubble sample","hard ground reef","in rubble",NA,NA,NA,NA
"BKON-1347",NA,"organism",NA,NA,"KANI030A","Amphipoda","Order","Paulay, Gustav",NA,NA,"mixed",1,"FLMNH","N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"outer reef beyone Kapapa Island",21.4797,-157.7858,100,"GPS",2017,5,26,16,11,"IZ team","rubble sample","hard ground reef","in rubble",NA,NA,NA,NA
"BKON-1348",NA,"organism",NA,NA,"KANI033B","Pleurobranchus forskali","Species","Paulay, Gustav",NA,NA,NA,1,"FLMNH","Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"near Sunken City",21.4357,-157.7923,100,"GPS",2017,5,27,4,0,"IZ team","snorkel","fringing reef",NA,NA,NA,NA,NA
"BKON-1349",NA,"organism",NA,NA,"KANI030A","Pycnogonida","Class","Paulay, Gustav",NA,NA,NA,1,"FLMNH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"outer reef beyone Kapapa Island",21.4797,-157.7858,100,"GPS",2017,5,26,16,11,"IZ team","rubble sample","hard ground reef","in rubble",NA,NA,NA,NA
"BKON-1350",NA,"organism",NA,NA,"KANI030A","Alpheidae","Family","Paulay, Gustav",NA,NA,NA,1,"FLMNH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"outer reef beyone Kapapa Island",21.4797,-157.7858,100,"GPS",2017,5,26,16,11,"IZ team","rubble sample","hard ground reef","in rubble",NA,NA,NA,NA
"BKON-1351",NA,"organism",NA,NA,"KANI030A","Hexabranchus pulchellus","Species","Paulay, Gustav",NA,NA,NA,1,"FLMNH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"outer reef beyone Kapapa Island",21.4797,-157.7858,100,"GPS",2017,5,26,16,11,"IZ team","rubble sample","hard ground reef","in rubble",NA,NA,NA,NA
"BKON-1352",NA,"organism",NA,NA,"KANI030A","Conus nanus","Species","Paulay, Gustav",NA,NA,NA,1,"FLMNH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"outer reef beyone Kapapa Island",21.4797,-157.7858,100,"GPS",2017,5,26,16,11,"IZ team","rubble sample","hard ground reef","in rubble",NA,NA,NA,NA
"BKON-1353",NA,"organism",NA,NA,"KANI030A","Alpheus","Genus","Paulay, Gustav",NA,NA,NA,1,"FLMNH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"outer reef beyone Kapapa Island",21.4797,-157.7858,100,"GPS",2017,5,26,16,11,"IZ team","rubble sample","hard ground reef","in rubble",NA,NA,NA,NA
"BKON-1354",NA,"organism",NA,NA,"KANI030A","Alpheus","Genus","Paulay, Gustav",NA,NA,"fresh dead",1,"FLMNH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"outer reef beyone Kapapa Island",21.4797,-157.7858,100,"GPS",2017,5,26,16,11,"IZ team","rubble sample","hard ground reef","in rubble",NA,NA,NA,NA
"BKON-1355",NA,"organism",NA,NA,"KANI030A","Lithophaga","Genus","Paulay, Gustav",NA,NA,NA,1,"FLMNH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"outer reef beyone Kapapa Island",21.4797,-157.7858,100,"GPS",2017,5,26,16,11,"IZ team","rubble sample","hard ground reef","in rubble",NA,NA,NA,NA
"BKON-1356",NA,"organism",NA,NA,"KANI030A","Pagurixus laevimanus","Species","Paulay, Gustav",NA,NA,NA,1,"FLMNH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"outer reef beyone Kapapa Island",21.4797,-157.7858,100,"GPS",2017,5,26,16,11,"IZ team","rubble sample","hard ground reef","in rubble",NA,NA,NA,NA
"BKON-1357",NA,"organism",NA,NA,"KANI030A","Paguridae","Family","Paulay, Gustav",NA,NA,"striped legs",5,"FLMNH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"outer reef beyone Kapapa Island",21.4797,-157.7858,100,"GPS",2017,5,26,16,11,"IZ team","rubble sample","hard ground reef","in rubble",NA,NA,NA,NA
"BKON-1358",NA,"organism",NA,NA,"KANI030A","Calcinus guamensis","Species","Paulay, Gustav",NA,NA,NA,1,"FLMNH","N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"outer reef beyone Kapapa Island",21.4797,-157.7858,100,"GPS",2017,5,26,16,11,"IZ team","rubble sample","hard ground reef","in rubble",NA,NA,NA,NA
"BKON-1359",NA,"organism",NA,NA,"KANI030A","Terebellidae","Family","Paulay, Gustav",NA,NA,NA,1,"FLMNH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"outer reef beyone Kapapa Island",21.4797,-157.7858,100,"GPS",2017,5,26,16,11,"IZ team","rubble sample","hard ground reef","in rubble",NA,NA,NA,NA
"BKON-1360",NA,"organism",NA,NA,"KANI030A","Terebellidae","Family","Paulay, Gustav",NA,NA,NA,1,"FLMNH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"outer reef beyone Kapapa Island",21.4797,-157.7858,100,"GPS",2017,5,26,16,11,"IZ team","rubble sample","hard ground reef","in rubble",NA,NA,NA,NA
"BKON-1361",NA,"organism",NA,NA,"KANI030A","Eunicidae","Family","Paulay, Gustav",NA,NA,NA,1,"FLMNH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"outer reef beyone Kapapa Island",21.4797,-157.7858,100,"GPS",2017,5,26,16,11,"IZ team","rubble sample","hard ground reef","in rubble",NA,NA,NA,NA
"BKON-1362",NA,"organism",NA,NA,"KANI030A","Dorvilleidae","Family","Paulay, Gustav",NA,NA,"striped legs",2,"FLMNH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"outer reef beyone Kapapa Island",21.4797,-157.7858,100,"GPS",2017,5,26,16,11,"IZ team","rubble sample","hard ground reef","in rubble",NA,NA,NA,NA
"BKON-1363",NA,"organism",NA,NA,"KANI027A","Pseudoliomera","Genus","Paulay, Gustav",NA,NA,NA,2,"FLMNH","Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N of Kekepa",21.4768,-157.7757,100,"GPS",2017,5,26,18,15,"IZ team","rubble sample","reef slope","in rubble",NA,NA,NA,NA
"BKON-1364",NA,"organism",NA,NA,"KANI027A","Saron neglectus","Species","Paulay, Gustav",NA,NA,NA,1,"FLMNH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N of Kekepa",21.4768,-157.7757,100,"GPS",2017,5,26,18,15,"IZ team","rubble sample","reef slope","in rubble",NA,NA,NA,NA
"BKON-1365",NA,"organism",NA,NA,"KANI027A","Xanthidae","Family","Paulay, Gustav",NA,NA,NA,1,"FLMNH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N of Kekepa",21.4768,-157.7757,100,"GPS",2017,5,26,18,15,"IZ team","rubble sample","reef slope","in rubble",NA,NA,NA,NA
"BKON-1366",NA,"organism",NA,NA,"KANI027A","Polycladida","Order","Paulay, Gustav",NA,NA,NA,3,"FLMNH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N of Kekepa",21.4768,-157.7757,100,"GPS",2017,5,26,18,15,"IZ team","rubble sample","reef slope","in rubble",NA,NA,NA,NA
"BKON-1367",NA,"organism",NA,NA,"KANI027A","Opheliidae","Family","Paulay, Gustav",NA,NA,NA,1,"FLMNH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N of Kekepa",21.4768,-157.7757,100,"GPS",2017,5,26,18,15,"IZ team","rubble sample","reef slope","in rubble",NA,NA,NA,NA
"BKON-1368",NA,"organism",NA,NA,"KANI027A","Pagurixus","Genus","Paulay, Gustav",NA,NA,"odd",1,"FLMNH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N of Kekepa",21.4768,-157.7757,100,"GPS",2017,5,26,18,15,"IZ team","rubble sample","reef slope","in rubble",NA,NA,NA,NA
"BKON-1369",NA,"organism",NA,NA,"KANI027A","Galeommatidae","Family","Paulay, Gustav",NA,NA,NA,1,"FLMNH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N of Kekepa",21.4768,-157.7757,100,"GPS",2017,5,26,18,15,"IZ team","rubble sample","reef slope","in rubble",NA,NA,NA,NA
"BKON-1370",NA,"organism",NA,NA,"KANI027B","Leucosiidae","Family","Paulay, Gustav",NA,NA,NA,1,"FLMNH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N of Kekepa",21.4768,-157.7757,100,"GPS",2017,5,26,18,15,"IZ team","sand sample","reef slope",NA,NA,NA,NA,NA
"BKON-1371",NA,"organism",NA,NA,"KANI037","Pagurixus","Genus","Paulay, Gustav",NA,NA,"speckled eyes",1,"FLMNH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NE of Kapapa Island",21.4902,-157.7893,100,"GPS",2017,5,27,19,16,"IZ team","hand","reef flat",NA,NA,NA,NA,NA
"BKON-1372",NA,"organism",NA,NA,"KANI027A","Eunicidae","Family","Paulay, Gustav",NA,NA,NA,1,"FLMNH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N of Kekepa",21.4768,-157.7757,100,"GPS",2017,5,26,18,15,"IZ team","rubble sample","reef slope","in rubble",NA,NA,NA,NA
"BKON-1373",NA,"organism",NA,NA,"KANI027A","Phyllodocidae","Family","Paulay, Gustav",NA,NA,NA,1,"FLMNH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N of Kekepa",21.4768,-157.7757,100,"GPS",2017,5,26,18,15,"IZ team","rubble sample","reef slope","in rubble",NA,NA,NA,NA
"BKON-1374",NA,"organism",NA,NA,"KANI027A","Cirolanidae","Family","Paulay, Gustav",NA,NA,NA,1,"FLMNH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N of Kekepa",21.4768,-157.7757,100,"GPS",2017,5,26,18,15,"IZ team","rubble sample","reef slope","in rubble",NA,NA,NA,NA
"BKON-1375",NA,"organism",NA,NA,"KANI027A","Polycladida","Order","Paulay, Gustav",NA,NA,NA,1,"FLMNH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N of Kekepa",21.4768,-157.7757,100,"GPS",2017,5,26,18,15,"IZ team","rubble sample","reef slope","in rubble",NA,NA,NA,NA
"BKON-1376",NA,"organism",NA,NA,"KANI027A","Nereididae","Family","Paulay, Gustav",NA,NA,NA,1,"FLMNH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N of Kekepa",21.4768,-157.7757,100,"GPS",2017,5,26,18,15,"IZ team","rubble sample","reef slope","in rubble",NA,NA,NA,NA
"BKON-1377",NA,"organism",NA,NA,"KANI027A","Chloeia","Genus","Paulay, Gustav",NA,NA,NA,2,"FLMNH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N of Kekepa",21.4768,-157.7757,100,"GPS",2017,5,26,18,15,"IZ team","rubble sample","reef slope","in rubble",NA,NA,NA,NA
"BKON-1378",NA,"organism",NA,NA,"KANI027A","Eunicidae","Family","Paulay, Gustav",NA,NA,NA,1,"FLMNH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N of Kekepa",21.4768,-157.7757,100,"GPS",2017,5,26,18,15,"IZ team","rubble sample","reef slope","in rubble",NA,NA,NA,NA
"BKON-1379",NA,"organism",NA,NA,"KANI027A","Syllidae","Family","Paulay, Gustav",NA,NA,NA,1,"FLMNH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N of Kekepa",21.4768,-157.7757,100,"GPS",2017,5,26,18,15,"IZ team","rubble sample","reef slope","in rubble",NA,NA,NA,NA
"BKON-1380",NA,"organism",NA,NA,"KANI027A","Syllidae","Family","Paulay, Gustav",NA,NA,NA,1,"FLMNH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N of Kekepa",21.4768,-157.7757,100,"GPS",2017,5,26,18,15,"IZ team","rubble sample","reef slope","in rubble",NA,NA,NA,NA
"BKON-1381",NA,"organism",NA,NA,"KANI038","Isognomon perna","Species","Paulay, Gustav",NA,NA,NA,4,"FLMNH","N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Patch Reef 29",21.47,-157.82,100,"GPS",2017,5,27,2,1,"IZ team","hand","patch reef",NA,NA,NA,NA,NA
"BKON-1382",NA,"organism",NA,NA,"KANI034","Palaemonidae","Family","Paulay, Gustav",NA,NA,NA,1,"FLMNH","Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Coconut Island",21.4356,-157.7869,100,"GPS",2017,5,27,2,0.5,"IZ team","snorkel","sand flat, fringing reef",NA,NA,NA,NA,NA
"BKON-1383",NA,"organism",NA,NA,"KANI038B","Etisus","Genus","Paulay, Gustav",NA,NA,NA,1,"FLMNH","Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Patch Reef 29",21.47,-157.82,100,"GPS",2017,5,27,2,1,"IZ team","yabby pump","patch reef",NA,NA,NA,NA,NA
"BKON-1384",NA,"organism",NA,NA,"KANI027A","Nemertea","Phylum","Paulay, Gustav",NA,NA,NA,2,"FLMNH","Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N of Kekepa",21.4768,-157.7757,100,"GPS",2017,5,26,18,15,"IZ team","rubble sample","reef slope","in rubble",NA,NA,NA,NA
"BKON-1385",NA,"organism",NA,NA,"KANI035A","Pilumnus","Genus","Paulay, Gustav",NA,NA,NA,1,"FLMNH","Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N of Kapapa Island",21.5016,-157.7964,100,"GPS",2017,5,27,18,15,"IZ team","rubble sample","forereef",NA,NA,NA,NA,NA
"BKON-1386",NA,"organism",NA,NA,"KANI035A","Polyplacophora","Class","Paulay, Gustav",NA,NA,NA,1,"FLMNH","Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N of Kapapa Island",21.5016,-157.7964,100,"GPS",2017,5,27,18,15,"IZ team","rubble sample","forereef",NA,NA,NA,NA,NA
"BKON-1387",NA,"organism",NA,NA,"KANI035A","Paguridae","Family","Paulay, Gustav",NA,NA,NA,1,"FLMNH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N of Kapapa Island",21.5016,-157.7964,100,"GPS",2017,5,27,18,15,"IZ team","rubble sample","forereef",NA,NA,NA,NA,NA
"BKON-1388",NA,"organism",NA,NA,"KANI035A","Paguridae","Family","Paulay, Gustav",NA,NA,NA,1,"FLMNH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N of Kapapa Island",21.5016,-157.7964,100,"GPS",2017,5,27,18,15,"IZ team","rubble sample","forereef",NA,NA,NA,NA,NA
"BKON-1389",NA,"organism",NA,NA,"KANI035A","Ciolanidae","Family","Paulay, Gustav",NA,NA,NA,1,"FLMNH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N of Kapapa Island",21.5016,-157.7964,100,"GPS",2017,5,27,18,15,"IZ team","rubble sample","forereef",NA,NA,NA,NA,NA
"BKON-1390",NA,"organism",NA,NA,"KANI035A","Ciolanidae","Family","Paulay, Gustav",NA,NA,"fixed dead",1,"FLMNH","N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N of Kapapa Island",21.5016,-157.7964,100,"GPS",2017,5,27,18,15,"IZ team","rubble sample","forereef",NA,NA,NA,NA,NA
"BKON-1391",NA,"organism",NA,NA,"KANI035A","Polyplacophora","Class","Paulay, Gustav",NA,NA,"fixed dead",1,"FLMNH","N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N of Kapapa Island",21.5016,-157.7964,100,"GPS",2017,5,27,18,15,"IZ team","rubble sample","forereef",NA,NA,NA,NA,NA
